nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.168956698303353470e+00,8.457256077042536901e+00,8.839973561889912901e+00,9.070970318025619150e+00,8.740862575938439960e+00,8.760381366547258963e+00,8.870827592386648419e+00,8.303775016971789213e+00,7.926255977955118048e+00,7.797687516231627924e+00,8.036768244601910638e+00,8.325405515173065041e+00,8.220117540083965224e+00,8.081798579672696548e+00,7.995747094932079690e+00,7.940692060433519828e+00,8.031978871979575274e+00,8.017447304733035907e+00,8.080137994774014842e+00,8.500935202520242484e+00,9.234106847478486202e+00,9.575378822689170732e+00,8.867420446304542736e+00,8.261600551679849858e+00,8.015232628049909991e+00,8.126421854629290564e+00,8.688314946217746026e+00,9.358910210550188680e+00,9.580829512055970554e+00,8.831062469113941660e+00,8.157793015533338021e+00,8.064524348445443636e+00,8.973996639753211824e+00,1.065701243457421832e+01,1.136311879214182241e+01,1.152764638785603069e+01,1.150015457680740205e+01,1.144364824511466949e+01,1.157167247373688568e+01,1.160075452092069170e+01,1.122292265037560810e+01,1.166031102008905407e+01,1.176261358424499015e+01,1.155716447522134693e+01,1.103872686014533500e+01,1.096053962448224972e+01,1.149990105517245453e+01,1.158358218504824499e+01
1.226384583300107423e+01,1.303569268310745954e+01,1.336487434118012629e+01,1.310657874485217356e+01,1.336273116616134082e+01,1.382642545405398060e+01,1.406042756520831105e+01,1.390937401108057614e+01,1.331977736895604991e+01,1.298301226052762836e+01,1.341541294384520100e+01,1.354648305582751178e+01,1.330461423490453399e+01,1.317311602898858425e+01,1.314287556281311886e+01,1.256570316613583849e+01,1.163210090519742401e+01,1.036314227507292962e+01,9.518721320106781292e+00,1.020534207797440018e+01,1.116536747971624699e+01,1.138545156485377241e+01,1.099224579439663607e+01,1.004760704821957518e+01,9.345354911896038175e+00,9.250434383154296114e+00,9.730669162816491635e+00,1.042024193096935925e+01,1.082966889941226363e+01,1.038852101566258845e+01,9.588378714927703328e+00,9.604214738840122223e+00,9.675039820602853169e+00,9.638696608550631595e+00,9.532189224060525490e+00,9.729728733145519115e+00,1.008403425133560027e+01,1.027433085731819595e+01,1.022321936332815717e+01,9.868157984315844899e+00,9.335004911731463295e+00,9.675493951793184166e+00,1.040870794862124527e+01,1.099016632570392638e+01,1.102413790024467133e+01,1.076331287743660070e+01,1.032320264468730819e+01,1.018965397235118076e+01
9.143665028686978502e+00,1.157750701664039283e+01,1.269494205938962850e+01,1.276685433152309912e+01,1.246360023281522444e+01,1.224601473194767465e+01,1.176223512973058583e+01,1.120045577685670324e+01,1.075552991707660233e+01,1.075472458653766239e+01,1.114968878362454241e+01,1.166310841825043809e+01,1.156278534281754311e+01,1.121237997127641961e+01,1.084912596487620640e+01,1.054908055061139471e+01,1.047827594967881737e+01,1.080915484794765646e+01,1.124363058559620754e+01,1.173852564771220486e+01,1.210437204143101120e+01,1.206364409442224428e+01,1.151070604050045709e+01,1.062064399009321747e+01,1.042118930275540301e+01,1.087863668350978053e+01,1.193165674550690980e+01,1.281628471826833326e+01,1.306012985516821345e+01,1.273421296993513252e+01,1.188956695767061333e+01,1.114996334214903051e+01,1.200297265228349630e+01,1.330303134008751975e+01,1.402843310314968406e+01,1.423646997206352793e+01,1.412557510592967702e+01,1.425868312959561379e+01,1.442651248581631407e+01,1.452675774773775963e+01,1.456261328858583681e+01,1.517227675067356962e+01,1.551686059964253772e+01,1.537484347811816043e+01,1.532552712719206589e+01,1.472699941653266364e+01,1.435554609439101803e+01,1.420681810654294708e+01
1.410572772445037337e+01,1.527785056850336964e+01,1.573061859281347985e+01,1.594384811624205156e+01,1.638719579999196441e+01,1.713531127846255231e+01,1.740992657132844812e+01,1.742597148160211873e+01,1.694851569568764660e+01,1.637342138698078386e+01,1.608221642012008701e+01,1.597513772690400380e+01,1.588642941678755172e+01,1.596307504541720412e+01,1.594874881134938427e+01,1.568150358841801584e+01,1.509929827591868445e+01,1.375670445194027636e+01,1.325851811293691362e+01,1.368979432830748877e+01,1.430055346985570530e+01,1.441865193549062774e+01,1.396571397256957958e+01,1.317210094582369173e+01,1.315262722953234409e+01,1.319132719591061154e+01,1.377659306411018036e+01,1.422342599803382157e+01,1.420451660780074654e+01,1.387933483131098100e+01,1.344469317600005276e+01,1.324846323067274767e+01,1.290392536195914808e+01,1.266575870553294081e+01,1.274305170736859161e+01,1.284659888123618465e+01,1.303672006585894394e+01,1.307225560790620555e+01,1.269705851213669945e+01,1.249033271002421941e+01,1.232510554965441507e+01,1.269744801067461815e+01,1.310899407054931487e+01,1.332152883772950602e+01,1.350962468151081453e+01,1.375114871312551834e+01,1.419780133769550368e+01,1.413468247603364603e+01
1.360474199826734676e+01,1.503952945865620450e+01,1.565547862445834326e+01,1.519270226280439751e+01,1.473872828166811644e+01,1.456529779916074041e+01,1.442076471666608306e+01,1.423617873737040362e+01,1.390575544677110109e+01,1.369579330610898360e+01,1.377272360562455766e+01,1.421163724823150787e+01,1.464159339293462736e+01,1.490139610362254174e+01,1.481085951715054172e+01,1.469943243916953257e+01,1.477955951004513047e+01,1.490137663006577640e+01,1.527363242810498534e+01,1.551744598976083900e+01,1.579680952974690200e+01,1.596742781676959133e+01,1.577232957092630272e+01,1.563076345881897744e+01,1.547078058263318567e+01,1.539518480283654966e+01,1.509277387929873981e+01,1.504216581034315858e+01,1.532665611507200154e+01,1.521240544926345173e+01,1.484204266939720185e+01,1.474466129323461239e+01,1.497946731275891885e+01,1.600697081355413687e+01,1.712922369026799174e+01,1.742779768002359475e+01,1.740293029003102987e+01,nan,nan,1.726804804125620052e+01,1.798446871952961246e+01,1.845388133217835502e+01,1.857239547564602233e+01,1.832844685053028400e+01,1.806365995104056665e+01,1.755201550470850691e+01,1.727809731228175849e+01,1.703853112599712816e+01
1.628192585984848861e+01,1.802222132593526993e+01,1.887980614997050210e+01,1.899757314678695863e+01,1.905167758715160176e+01,1.976518903537558103e+01,2.062234211753379043e+01,2.066174487145031691e+01,1.993956093671730301e+01,1.972103095715023002e+01,1.926674135273378141e+01,1.906297522125962374e+01,1.900750009217561143e+01,1.914558051179250953e+01,1.920903413819820926e+01,1.892791186394640590e+01,1.778691077673498100e+01,1.675576525564912345e+01,1.639881369849615567e+01,1.658356676978815258e+01,1.705250848125055185e+01,1.701957115321410541e+01,1.700767161604750655e+01,1.708778148748626435e+01,1.740407100928921835e+01,1.773912823750737289e+01,1.805228815027914635e+01,1.757459801394724153e+01,1.721406933227783043e+01,1.723146155921375566e+01,1.687903750816134263e+01,1.683905362494654057e+01,1.630754349325821551e+01,1.639181393843977474e+01,1.695556576200695531e+01,1.701452257341865248e+01,1.648479982160240098e+01,1.601612830435709256e+01,1.552862295637809531e+01,1.549898234786184936e+01,1.558520949345445850e+01,1.555737922915894345e+01,1.579157508970696533e+01,1.609562780142288929e+01,1.651029833318707318e+01,1.671008829026727938e+01,1.684309835584840798e+01,1.665770953984536362e+01
1.593136207513751934e+01,1.756234098820296907e+01,1.793771710784134399e+01,1.780260319153011039e+01,1.818999252674765543e+01,1.811872040201193812e+01,1.802624261668400507e+01,1.696310588697373234e+01,1.662179118545911649e+01,1.646692411272717038e+01,1.650262450622576793e+01,1.657137463806087752e+01,1.700889138133839040e+01,1.761354624529551316e+01,1.830284961427510737e+01,1.832805951309904913e+01,1.788600508257186661e+01,1.769868550523773720e+01,1.780582389016270284e+01,1.826768097861064533e+01,1.861956600772742121e+01,1.891083939704998684e+01,1.926805889008563355e+01,1.936944095384239262e+01,1.930397376024728473e+01,1.914678563036337877e+01,1.870564085837054336e+01,1.854906315038876485e+01,1.853073671270012568e+01,1.839102780097155687e+01,1.802389755908284386e+01,1.760208535664945728e+01,1.793888890049660034e+01,1.876422917833383863e+01,1.987049604191247099e+01,2.049367281219334913e+01,2.050852571472453434e+01,2.038109832845394465e+01,2.002933077396879114e+01,2.021976898425538494e+01,2.043053238669206806e+01,2.100588184837883077e+01,2.164273309582436156e+01,2.199776216804799844e+01,2.159445968155864293e+01,2.079002975164431533e+01,2.047203887188514315e+01,1.987928138496132746e+01
1.775494923935491443e+01,2.077762199048024883e+01,2.254808954563455003e+01,2.288787928827978746e+01,2.333858264896305101e+01,2.376409498359314654e+01,2.364286099774123784e+01,2.301810338550940216e+01,2.234271846694464259e+01,2.182605175732323488e+01,2.153400060079894018e+01,2.166812423583535718e+01,2.176647657132457780e+01,2.197120149599899008e+01,2.189190345519696379e+01,2.098138448710364656e+01,2.016321938315489604e+01,1.961587376698126306e+01,1.945990063199871400e+01,1.969342795407142077e+01,1.998577045876555403e+01,1.982688738357712666e+01,1.971542463004466228e+01,1.984337271965271654e+01,2.042797193035432812e+01,2.096122478628281272e+01,2.108536023773827850e+01,2.098250616864560669e+01,2.051516757787045009e+01,2.021081616246176793e+01,2.020640216370294340e+01,1.984727973325842854e+01,1.934980489438307316e+01,1.931216114780040627e+01,1.954207034381385455e+01,1.927895071748367783e+01,1.892279214126093478e+01,1.861966094187063092e+01,1.858104467146056749e+01,1.844839385735808790e+01,1.846018011868703113e+01,1.858245760164976801e+01,1.917544168320623754e+01,1.972300197567135527e+01,2.002358578804372868e+01,1.974671302626580527e+01,1.931109411463338432e+01,1.889931335226841824e+01
1.878100277777096494e+01,2.027177596214038147e+01,2.050462843993250672e+01,2.053406313322567200e+01,2.079141612555113383e+01,2.083589007885155553e+01,2.058340219464718146e+01,2.025449232654902687e+01,1.994886509173105793e+01,1.997225538776497444e+01,2.005670032781349477e+01,2.012125257916875753e+01,2.013146058708097641e+01,2.012915986690650882e+01,2.009565084305052096e+01,2.040956590148320871e+01,2.108302610704907565e+01,2.161312897726790894e+01,2.200568064299829629e+01,2.240568307906848844e+01,2.218091667702410419e+01,2.195780205518375894e+01,2.208061093916262507e+01,2.224696928418832798e+01,2.203565675080704978e+01,2.159254542281895084e+01,2.127437620124015893e+01,2.092998703128049698e+01,2.100148576135801548e+01,2.127978901676661394e+01,2.139308292528876265e+01,2.136376015584007959e+01,2.158188121759165767e+01,2.199856782806452316e+01,2.252811632321188284e+01,2.277400612347985387e+01,2.263120718517834007e+01,2.249042162814338042e+01,2.242686523924494324e+01,2.267249740036942995e+01,2.349183500089949561e+01,2.406619401278397419e+01,2.447840018978513399e+01,2.481970763743848352e+01,2.512859859260331064e+01,2.523311280786001731e+01,2.479991999494692934e+01,2.308950340439129789e+01
