# timestamp,MA2010 J1,MA2010 J2,MA2010 J3,MA2010 J4,MA2010 J5,MA2010 J6,MA1440 J1,MA1440 J2,MA1440 J3,MA1440 J4,MA1440 J5,MA1440 J6,D500B J1,D500B J2
1.763670881763018608e+09,-4.671759033891271784e-01,6.154343119651568550e-01,1.435806017460960204e-01,-1.719287032117432779e-01,-7.404086982898879787e-01,4.045979683871722687e-01,-2.651036821873632432e-01,1.184440255654079621e+00,3.055812447931228193e-01,-9.656791430317737124e-01,-1.681855166212113506e+00,2.548790654580924908e+00,-2.618654332217831837e-01,-1.570555453778616828e+00
1.763670881771537304e+09,-4.671628919449442585e-01,6.155258018729831138e-01,1.437120858136290702e-01,-1.719116400216667007e-01,-7.404443085581782213e-01,4.045595887658113288e-01,-2.651158417911696485e-01,1.184319454667033700e+00,3.053358078670611042e-01,-9.656611491222384380e-01,-1.681783945675533243e+00,2.548905793445007895e+00,-2.618654332217831837e-01,-1.570555453778616828e+00
1.763670881779556513e+09,-4.671238576123953878e-01,6.156630367347223354e-01,1.438983549093008907e-01,-1.718945768315900957e-01,-7.404977239606135297e-01,4.045212091444503888e-01,-2.651401609987825148e-01,1.184131542020517625e+00,3.049676524779685316e-01,-9.656251613031677783e-01,-1.681694920004807692e+00,2.549059311930451432e+00,-2.618654332217831837e-01,-1.570568131305789539e+00
1.763670881787506104e+09,-4.671108461682124124e-01,6.157545266425484831e-01,1.440188819712061863e-01,-1.718775136415135185e-01,-7.405333342289036613e-01,4.044828295230893933e-01,-2.651523206025889201e-01,1.184010741033471703e+00,3.047222155519068165e-01,-9.656071673936323929e-01,-1.681641504602372272e+00,2.549136071173173423e+00,-2.618654332217831837e-01,-1.570568131305789539e+00
1.763670881796627760e+09,-4.670978347240294370e-01,6.158002715964616680e-01,1.440846240049727389e-01,-1.718604504514369136e-01,-7.405511393630488381e-01,4.044828295230893933e-01,-2.651644802063953255e-01,1.183943629374001771e+00,3.045994970888759590e-01,-9.655891734840971186e-01,-1.681605894334082141e+00,2.549212830415895414e+00,-2.618654332217831837e-01,-1.570568131305789539e+00
1.763670881804723263e+09,-4.670718118356635418e-01,6.158917615042878158e-01,1.442161080725057887e-01,-1.718433872613603364e-01,-7.405867496313389697e-01,4.044444499017284533e-01,-2.651766398102017308e-01,1.183822828386955628e+00,3.043540601628142994e-01,-9.655711795745618442e-01,-1.681552478931646943e+00,2.549327969279978401e+00,-2.618654332217831837e-01,-1.570568131305789539e+00
1.763670881812890053e+09,-4.670718118356635418e-01,6.159375064582008896e-01,1.442818501062723135e-01,-1.718433872613603364e-01,-7.406045547654841466e-01,4.044444499017284533e-01,-2.651887994140081362e-01,1.183769139059379638e+00,3.042313416997834419e-01,-9.655531856650264588e-01,-1.681516868663356590e+00,2.549366348901339396e+00,-2.618654332217831837e-01,-1.570568131305789539e+00
1.763670881821016550e+09,-4.670197660589316957e-01,6.161204862738532961e-01,1.445448182413384131e-01,-1.718092608812071542e-01,-7.406757753020645207e-01,4.043676906590065734e-01,-2.652131186216209469e-01,1.183514114753393631e+00,3.037404678476600117e-01,-9.655171978459559101e-01,-1.681392232724340907e+00,2.549596626629504925e+00,-2.618654332217831837e-01,-1.570568131305789539e+00
1.763670881829718590e+09,-4.670197660589316957e-01,6.161662312277663700e-01,1.446105602751049379e-01,-1.717921976911305493e-01,-7.406935804362095865e-01,4.043293110376455779e-01,-2.652131186216209469e-01,1.183460425425817641e+00,3.036054775383260629e-01,-9.655171978459559101e-01,-1.681356622456050776e+00,2.549673385872226916e+00,-2.618654332217831837e-01,-1.570568131305789539e+00
1.763670881838185310e+09,-4.669807317263828250e-01,6.163034660895055916e-01,1.447968293707767862e-01,-1.717751345010539721e-01,-7.407291907044998291e-01,4.042909314162846379e-01,-2.652374378292337576e-01,1.183272512779301788e+00,3.032250503029304545e-01,-9.654812100268852504e-01,-1.681267596785325225e+00,2.549788524736309903e+00,-2.618654332217831837e-01,-1.570568131305789539e+00
1.763670881847039461e+09,-4.669547088380169297e-01,6.163949559973318504e-01,1.449283134383098359e-01,-1.717580713109773671e-01,-7.407648009727900718e-01,4.042525517949236979e-01,-2.652495974330401629e-01,1.183138289460361703e+00,3.029796133768687394e-01,-9.654632161173498650e-01,-1.681214181382890027e+00,2.549942043221753440e+00,-2.618654332217831837e-01,-1.570568131305789539e+00
1.763670881855047703e+09,-4.669286859496509789e-01,6.165321908590710720e-01,1.451255395396094106e-01,-1.717239449308241850e-01,-7.408004112410802033e-01,4.041757925522017625e-01,-2.652739166406530291e-01,1.182950376813845850e+00,3.025991861414731310e-01,-9.654272282982793163e-01,-1.681107350578019410e+00,2.550095561707197422e+00,-2.618654332217831837e-01,-1.570568131305789539e+00
1.763670881863227606e+09,-4.669156745054680036e-01,6.165779358129841459e-01,1.452022385790036896e-01,-1.717239449308241850e-01,-7.408360215093704459e-01,4.041757925522017625e-01,-2.652860762444594345e-01,1.182883265154375696e+00,3.024641958321391821e-01,-9.654092343887439309e-01,-1.681089545443874123e+00,2.550133941328558418e+00,-2.618654332217831837e-01,-1.570568131305789539e+00
1.763670881871889591e+09,-4.668896516171021083e-01,6.167243196655060045e-01,1.453994646803032642e-01,-1.716898185506710028e-01,-7.408894369118057543e-01,4.041374129308408225e-01,-2.653103954520722452e-01,1.182695352507859843e+00,3.020837685967435182e-01,-9.653732465696733822e-01,-1.681000519773148794e+00,2.550325839435362951e+00,-2.618654332217831837e-01,-1.570568131305789539e+00
1.763670881880905867e+09,-4.668636287287362130e-01,6.168158095733322632e-01,1.455309487478363417e-01,-1.716727553605943979e-01,-7.409250471800958859e-01,4.040990333094798825e-01,-2.653225550558786505e-01,1.182574551520813699e+00,3.018260598243787673e-01,-9.653552526601379968e-01,-1.680929299236568308e+00,2.550402598678084942e+00,-2.618654332217831837e-01,-1.570580808832962028e+00
1.763670881889454603e+09,-4.668376058403702622e-01,6.169072994811584110e-01,1.456624328153693915e-01,-1.716556921705178207e-01,-7.409606574483861285e-01,4.040606536881189426e-01,-2.653347146596850559e-01,1.182440328201873836e+00,3.015683510520139610e-01,-9.653192648410674481e-01,-1.680875883834133111e+00,2.550556117163528924e+00,-2.618654332217831837e-01,-1.570580808832962028e+00
1.763670881898020029e+09,-4.668245943961873423e-01,6.169987893889845587e-01,1.457939168829024412e-01,-1.716386289804412157e-01,-7.409962677166763712e-01,4.040222740667579471e-01,-2.653468742634914612e-01,1.182319527214827692e+00,3.013106422796491546e-01,-9.653012709315320627e-01,-1.680804663297552626e+00,2.550671256027611467e+00,-2.618654332217831837e-01,-1.570580808832962028e+00
1.763670881905927896e+09,-4.667985715078213915e-01,6.170994282875934545e-01,1.459254009504354910e-01,-1.716215657903646385e-01,-7.410140728508214369e-01,4.039838944453970071e-01,-2.653711934711042719e-01,1.182185303895887829e+00,3.010652053535874950e-01,-9.652652831124614030e-01,-1.680751247895117206e+00,2.550786394891694453e+00,-2.618654332217831837e-01,-1.570580808832962028e+00
1.763670881913866043e+09,-4.667855600636384161e-01,6.171909181954196022e-01,1.460568850179685407e-01,-1.716045026002880336e-01,-7.410496831191116796e-01,4.039455148240360671e-01,-2.653833530749106773e-01,1.182064502908841686e+00,3.008074965812226886e-01,-9.652472892029261287e-01,-1.680680027358536943e+00,2.550901533755777439e+00,-2.618654332217831837e-01,-1.570580808832962028e+00
1.763670881921908617e+09,-4.667595371752725208e-01,6.172824081032457499e-01,1.461883690855016182e-01,-1.715874394102114564e-01,-7.410852933874018111e-01,4.039071352026751272e-01,-2.653955126787170826e-01,1.181943701921795764e+00,3.005620596551609736e-01,-9.652292952933908543e-01,-1.680626611956101524e+00,2.550978292998499430e+00,-2.618654332217831837e-01,-1.570580808832962028e+00
1.763670881929982901e+09,-4.667335142869066256e-01,6.173738980110718977e-01,1.463198531530346680e-01,-1.715703762201348515e-01,-7.411209036556920537e-01,4.038687555813141317e-01,-2.654076722825235435e-01,1.181809478602855901e+00,3.003043508827961672e-01,-9.651933074743201946e-01,-1.680555391419521261e+00,2.551093431862581973e+00,-2.618654332217831837e-01,-1.570580808832962028e+00
1.763670881938011169e+09,-4.667074913985406748e-01,6.175111328728112303e-01,1.465170792543342426e-01,-1.715362498399816693e-01,-7.411743190581273621e-01,4.037919963385922517e-01,-2.654319914901363542e-01,1.181621565956339825e+00,2.999361954937036501e-01,-9.651573196552495348e-01,-1.680466365748795710e+00,2.551285329969386950e+00,-2.618654332217831837e-01,-1.570580808832962028e+00
1.763670881945932388e+09,-4.666814685101747795e-01,6.176026227806373781e-01,1.466485633218672924e-01,-1.715191866499050644e-01,-7.412099293264176048e-01,4.037919963385922517e-01,-2.654441510939427595e-01,1.181500764969293904e+00,2.996907585676419350e-01,-9.651393257457142605e-01,-1.680395145212215224e+00,2.551400468833469937e+00,-2.618654332217831837e-01,-1.570580808832962028e+00
1.763670881954693079e+09,-4.666684570659918041e-01,6.176483677345504519e-01,1.467143053556338173e-01,-1.715191866499050644e-01,-7.412277344605626705e-01,4.037919963385922517e-01,-2.654563106977491649e-01,1.181447075641717914e+00,2.995680401046110775e-01,-9.651213318361788751e-01,-1.680377340078070159e+00,2.551477228076191484e+00,-2.618654332217831837e-01,-1.570580808832962028e+00
1.763670881962850332e+09,-4.666424341776259088e-01,6.177856025962897846e-01,1.469005744513056655e-01,-1.715021234598284872e-01,-7.412811498629979789e-01,4.037152370958703163e-01,-2.654806299053619756e-01,1.181272585327095781e+00,2.991998847155185048e-01,-9.650853440171083264e-01,-1.680270509273199542e+00,2.551592366940274470e+00,-2.618654332217831837e-01,-1.570580808832962028e+00
1.763670881971497297e+09,-4.666294227334429334e-01,6.178770925041159323e-01,1.470320585188387152e-01,-1.714850602697518822e-01,-7.413167601312882216e-01,4.036768574745093763e-01,-2.654927895091683809e-01,1.181138362008155918e+00,2.989544477894568453e-01,-9.650673501075729410e-01,-1.680217093870764344e+00,2.551707505804357456e+00,-2.618654332217831837e-01,-1.570593486360134738e+00
1.763670881979544401e+09,-4.666033998450770381e-01,6.179685824119420801e-01,1.471635425863717650e-01,-1.714679970796753050e-01,-7.413523703995783531e-01,4.036384778531484363e-01,-2.655049491129747863e-01,1.181017561021109774e+00,2.987090108633951302e-01,-9.650493561980376667e-01,-1.680145873334183859e+00,2.551822644668440443e+00,-2.618654332217831837e-01,-1.570593486360134738e+00
1.763670881988064289e+09,-4.665773769567110874e-01,6.180600723197683388e-01,1.472950266539048148e-01,-1.714509338895987001e-01,-7.413879806678685958e-01,4.036000982317874963e-01,-2.655171087167811916e-01,1.180910182365957795e+00,2.984758457836365064e-01,-9.650313622885023923e-01,-1.680092457931748662e+00,2.551937783532522985e+00,-2.618654332217831837e-01,-1.570593486360134738e+00
1.763670881996077299e+09,-4.665643655125281675e-01,6.181515622275944866e-01,1.474155537158101104e-01,-1.714338706995221229e-01,-7.414235909361587273e-01,4.035617186104265008e-01,-2.655292683205876525e-01,1.180789381378911873e+00,2.982304088575747913e-01,-9.649953744694317326e-01,-1.680021237395168177e+00,2.552052922396605972e+00,-2.618654332217831837e-01,-1.570593486360134738e+00
1.763670882004829168e+09,-4.665383426241622167e-01,6.182430521354206343e-01,1.475470377833431879e-01,-1.714168075094455179e-01,-7.414592012044489699e-01,4.035233389890655609e-01,-2.655414279243940578e-01,1.180668580391865952e+00,2.979849719315130763e-01,-9.649773805598963472e-01,-1.679967821992732757e+00,2.552129681639327963e+00,-2.618654332217831837e-01,-1.570593486360134738e+00
1.763670882012954712e+09,-4.665253311799792968e-01,6.183345420432468931e-01,1.476785218508762376e-01,-1.713997443193689407e-01,-7.414948114727392126e-01,4.034849593677046209e-01,-2.655657471320068685e-01,1.180547779404819808e+00,2.977395350054514167e-01,-9.649593866503610728e-01,-1.679914406590297560e+00,2.552244820503410505e+00,-2.618654332217831837e-01,-1.570593486360134738e+00
1.763670882020997047e+09,-4.664993082916133460e-01,6.184168829602904038e-01,1.478100059184092874e-01,-1.713826811292923358e-01,-7.415126166068842783e-01,4.034465797463436809e-01,-2.655779067358132739e-01,1.180426978417773887e+00,2.974940980793897016e-01,-9.649233988312904131e-01,-1.679843186053717075e+00,2.552359959367493492e+00,-2.618654332217831837e-01,-1.570593486360134738e+00
1.763670882029518604e+09,-4.664862968474303706e-01,6.185083728681165516e-01,1.479414899859423371e-01,-1.713656179392157586e-01,-7.415482268751745210e-01,4.034465797463436809e-01,-2.655900663396196792e-01,1.180292755098833801e+00,2.972486611533279866e-01,-9.649054049217551388e-01,-1.679789770651281877e+00,2.552475098231576478e+00,-2.618654332217831837e-01,-1.570593486360134738e+00
1.763670882038430691e+09,-4.664472625148814999e-01,6.186456077298558842e-01,1.481387160872419118e-01,-1.713314915590625487e-01,-7.416016422776098294e-01,4.033698205036217455e-01,-2.656143855472324899e-01,1.180118264784211890e+00,2.968805057642354139e-01,-9.648694171026844790e-01,-1.679700744980556326e+00,2.552666996338381011e+00,-2.618654332217831837e-01,-1.570593486360134738e+00
1.763670882047072172e+09,-4.664342510706985800e-01,6.187370976376820320e-01,1.482702001547749893e-01,-1.713144283689859715e-01,-7.416372525458999609e-01,4.033314408822608055e-01,-2.656265451510388953e-01,1.179997463797165969e+00,2.966350688381737544e-01,-9.648514231931492047e-01,-1.679629524443975841e+00,2.552705375959742007e+00,-2.618654332217831837e-01,-1.570593486360134738e+00
1.763670882055580139e+09,-4.664082281823326293e-01,6.188285875455081797e-01,1.484016842223080390e-01,-1.712973651789093665e-01,-7.416728628141902036e-01,4.032930612608998655e-01,-2.656387047548453006e-01,1.179863240478225883e+00,2.963773600658089480e-01,-9.648334292836139303e-01,-1.679558303907395578e+00,2.552820514823824993e+00,-2.618654332217831837e-01,-1.570593486360134738e+00
1.763670882064044714e+09,-4.663952167381497094e-01,6.189200774533344385e-01,1.485331682898410888e-01,-1.712803019888327893e-01,-7.416906679483352693e-01,4.032546816395388700e-01,-2.656508643586517060e-01,1.179742439491179962e+00,2.961319231397472329e-01,-9.648154353740785449e-01,-1.679504888504960158e+00,2.552935653687907980e+00,-2.618654332217831837e-01,-1.570593486360134738e+00
1.763670882072594166e+09,-4.663691938497837586e-01,6.190207163519432232e-01,1.486646523573741385e-01,-1.712632387987561844e-01,-7.417262782166255120e-01,4.032163020181779300e-01,-2.656751835662645722e-01,1.179621638504133818e+00,2.958742143673824820e-01,-9.647794475550078852e-01,-1.679433667968379895e+00,2.553089172173351518e+00,-2.618654332217831837e-01,-1.570606163887307449e+00
1.763670882081456900e+09,-4.663431709614178633e-01,6.191122062597693709e-01,1.487961364249071883e-01,-1.712461756086796072e-01,-7.417618884849156435e-01,4.031779223968169901e-01,-2.656873431700709776e-01,1.179500837517087897e+00,2.956287774413207670e-01,-9.647614536454726109e-01,-1.679362447431799410e+00,2.553204311037434504e+00,-2.618654332217831837e-01,-1.570606163887307449e+00
1.763670882088845730e+09,-4.663301595172348879e-01,6.191579512136824448e-01,1.488618784586737132e-01,-1.712291124186030022e-01,-7.417796936190608204e-01,4.031779223968169901e-01,-2.656873431700709776e-01,1.179433725857617965e+00,2.954937871319868181e-01,-9.647434597359373365e-01,-1.679344642297654344e+00,2.553242690658795500e+00,-2.618654332217831837e-01,-1.570606163887307449e+00
